longitude,latitude,hcho,no2,aqi,hcho_index,no2_index,category
87.09166679538761,11.90267751458366,9.62876789971833e-05,4.140646531936754e-05,79.8,184.1195409183182,10.266223731555499,Moderate
84.30688941461709,30.138477782209947,6.091483860352131e-05,4.895858736289715e-05,66.1,114.4316898396489,33.799908702556706,Moderate
93.02054767057643,27.89268957191114,4.372816740732444e-05,4.7215368515409006e-05,49.2,80.57231723825544,28.367745006599762,Good
73.34744294835893,32.2944344640968,0.0002046274720037,8.29941450209442e-05,242.9,397.55921036269723,139.8604420361089,Very Unhealthy
72.71862224947526,19.71802048642349,0.0001952023081651,7.407287906706586e-05,218.8,378.9907435201503,112.0602739123735,Very Unhealthy
84.75604705667685,13.250150440762942,9.875303136955118e-05,4.3794841635753896e-05,86.2,188.97651895768425,17.7088068225151,Moderate
77.74918784054458,20.885830355778875,0.0001977616452543,7.388930245763458e-05,220.5,384.03288036716026,111.48821826106132,Very Unhealthy
87.54082443744737,35.258874901691215,4.9119939053486814e-05,4.930921983590156e-05,57.4,91.19461885006717,34.89253857701149,Moderate
81.43228050543462,16.93324310565298,0.0001911185257433,6.237528351323201e-05,193.7,370.94530475750355,75.60859488820219,Unhealthy
73.25761141994698,32.38426599250875,0.0002020380399404,8.268568056089251e-05,240.3,392.4577835618708,138.89921479616697,Very Unhealthy
75.41356810183383,13.070487383939035,0.0002167136381641,5.120719551279713e-05,193.0,421.37010420454214,40.806950633017834,Unhealthy
73.70676906200674,17.741726861360547,0.0001935039782677,5.9362223643330667e-05,190.0,375.64487251699313,66.21939257283759,Unhealthy
77.21019867007287,27.26386887302748,0.0001962640975848,7.964941939782414e-05,230.1,381.0825693993698,129.43771334141277,Very Unhealthy
89.51711806251032,12.711161270291228,9.413047274143604e-05,4.181676598835561e-05,78.9,179.86963995974477,11.544789759977817,Moderate
90.05610723298203,37.05550546993026,5.205226192395523e-05,5.0240192397760985e-05,61.5,96.9715730679816,37.793605967231514,Moderate
86.55267762491589,12.35183515664342,9.129940512130042e-05,4.246846525255537e-05,77.9,174.29216819016068,13.575594491563237,Moderate
83.94756330096928,17.562063804536646,0.0001547141680912,5.5270523980838005e-05,151.8,299.2252668289486,53.46896689141545,Unhealthy
92.66122155692864,17.292569219300788,0.000107102151501,4.629107633511871e-05,97.5,205.42507762255687,25.487494811126794,Moderate
77.65935631213263,28.97066791285457,0.0002345449629102,0.0001057525773167,309.1,456.4995054517277,210.77955231995963,Hazardous
92.84088461375256,15.585770179473698,0.0001087138426768,4.419354665225702e-05,94.8,208.600262125526,18.951238843695336,Moderate
79.36615535195972,32.11477140727289,6.882653952893361e-05,5.1540310163944913e-05,77.1,130.0184911746045,41.844992022464595,Moderate
87.27132985221151,30.587635424269703,6.332604697590214e-05,4.848566289140582e-05,67.1,119.18199906288626,32.32619635217304,Moderate
86.7323406817398,15.406107122649791,9.7176555183813e-05,4.5641636504859696e-05,88.4,185.87071132566624,23.4637308564605,Moderate
80.98312286337486,21.604482583074493,0.0002123083355953,7.419289130094613e-05,232.5,412.69124025258134,112.4342522576022,Very Unhealthy
73.61693753359478,27.08420581620357,0.0001507030952157,6.817420241080452e-05,172.7,291.3230727698134,93.67900340666353,Unhealthy
93.1103791989884,23.311281622901586,0.0001362483836694,5.791752367607301e-05,142.2,262.8459198351521,61.71746401407091,Unhealthy
96.8833033922904,16.663748520417123,0.000177524119629,4.938274289397948e-05,158.7,344.16303513331934,35.12164881608567,Unhealthy
94.00869448310792,24.209596907021105,0.0001292329854149,5.366219704181965e-05,128.7,249.024919786065,48.45714911423045,Unhealthy
71.10165473806012,27.623194986675284,0.0001413678952272,6.380456796521491e-05,157.2,272.93184324602464,80.06248610355061,Unhealthy
73.61693753359478,33.102918219804366,0.0002048686210776,8.291485239273772e-05,243.0,398.0342969139235,139.61335284422637,Very Unhealthy
80.26447063607924,21.873977168310347,0.00019106290676,6.809257179428077e-05,204.4,370.83573008432995,93.42462864918664,Very Unhealthy
92.7510530853406,21.51465105466254,0.0001655035810566,5.573100507124993e-05,161.1,320.4814338653334,54.9039035693975,Unhealthy
95.89515657975892,26.006227475260147,0.0001585665771168,5.440695743135769e-05,153.2,306.8148780527687,50.77794799502777,Unhealthy
